Band gap,Density(g/cm^3),Space Group No,Volume(A^3/atoms),ave:atomic_number,ave:en_pauling,ave:first_ion_en,ave:mendeleev_number,ave:num_d_unfilled,ave:num_d_valence,ave:num_f_unfilled,ave:num_f_valence,ave:num_p_unfilled,ave:num_p_valence,ave:num_s_unfilled,ave:num_s_valence,ave:num_unfilled,ave:num_valance,ave:period,max:atomic_number,max:en_pauling,max:first_ion_en,max:mendeleev_number,max:num_d_unfilled,max:num_d_valence,max:num_f_unfilled,max:num_f_valence,max:num_p_unfilled,max:num_p_valence,max:num_s_unfilled,max:num_s_valence,max:num_unfilled,max:num_valance,max:period,min:atomic_number,min:en_pauling,min:first_ion_en,min:mendeleev_number,min:num_d_unfilled,min:num_d_valence,min:num_f_unfilled,min:num_f_valence,min:num_p_unfilled,min:num_p_valence,min:num_s_unfilled,min:num_s_valence,min:num_unfilled,min:num_valance,min:period,var:atomic_number,var:en_pauling,var:first_ion_en,var:mendeleev_number,var:num_d_unfilled,var:num_d_valence,var:num_f_unfilled,var:num_f_valence,var:num_p_unfilled,var:num_p_valence,var:num_s_unfilled,var:num_s_valence,var:num_unfilled,var:num_valance,var:period
0,3.221161165,166,22.26887475,20.66666667,2.743333333,11.19168667,88.33333333,0.666666667,2.666666667,0,0,0.666666667,3.333333333,0,2,1.333333333,8,3.333333333,28,3.16,12.96763,99,2,8,0,0,1,5,0,2,2,10,4,17,1.91,7.6398,67,0,0,0,0,0,0,0,2,1,7,3,26.88888889,0.347222222,6.307949446,227.5555556,0.888888889,14.22222222,0,0,0.222222222,5.555555556,0,0,0.222222222,2,0.222222222
0,7.915179125,221,26.01251631,52.5,1.525,6.557465,51.5,4.5,5.5,6.5,0.5,0,0,0.5,1.5,11.5,7.5,5.5,58,1.93,7.57623,71,9,10,13,1,0,0,1,2,22,11,6,47,1.12,5.5387,32,0,1,0,0,0,0,0,1,1,4,5,30.25,0.164025,1.037882125,380.25,20.25,20.25,42.25,0.25,0,0,0.25,0.25,110.25,12.25,0.25
0,8.065457041,74,18.33784582,38.66666667,1.64,6.997153333,58.66666667,3,7,4.333333333,0.333333333,0,0,0.666666667,1.333333333,8,8.666666667,4.666666667,58,1.9,7.72638,72,9,10,13,1,0,0,1,2,22,11,6,29,1.12,5.5387,32,0,1,0,0,0,0,0,1,1,4,4,186.8888889,0.1352,1.063543063,355.5555556,18,18,37.55555556,0.222222222,0,0,0.222222222,0.222222222,98,10.88888889,0.888888889
0,5.717769904,221,18.58027301,27.5,1.4575,5.845791,65,2.25,0.25,0,3.5,3.75,0.75,0,2,6,6.5,3.75,71,1.61,5.985768,80,9,1,0,14,5,1,0,2,9,17,6,13,1,5.42586,20,0,0,0,0,0,0,0,2,5,3,3,630.75,0.06976875,0.058780682,675,15.1875,0.1875,0,36.75,4.6875,0.1875,0,0,3,36.75,1.6875
0,5.975827482,8,16.21496265,25.2,1.628,6.3614204,75,1.2,0.8,0,2.8,4,0.8,0,2,5.2,6.4,3.6,74,1.7,7.86403,80,6,4,0,14,5,1,0,2,6,20,6,13,1.61,5.985768,55,0,0,0,0,0,0,0,2,5,3,3,595.36,0.001296,0.564458903,100,5.76,2.56,0,31.36,4,0.16,0,0,0.16,46.24,1.44
0,7.325719848,74,28.46945871,53,1.54787503,7.886006667,56,0,6.666666667,2.333333333,2.333333333,0,0,0,2,2.333333333,11,5.333333333,63,1.69,8.99382,75,0,10,7,7,0,0,0,2,7,12,6,48,1.263625091,5.67038,18,0,0,0,0,0,0,0,2,0,9,5,50,0.040399014,2.454500763,722,0,22.22222222,10.88888889,10.88888889,0,0,0,0,10.88888889,2,0.222222222
0,1.326566417,194,88.082838,31,0.81,4.191743867,9.333333333,0,0,0,0,0,0,1,1,1,1,4.666666667,55,0.82,4.3406633,10,0,0,0,0,0,0,1,1,1,1,6,19,0.79,3.893905,8,0,0,0,0,0,0,1,1,1,1,4,288,0.0002,0.044353995,0.888888889,0,0,0,0,0,0,0,0,0,0,0.888888889
0,9.909909266,194,31.31895839,75,1.621208364,5.962256,58,0,6.666666667,2.333333333,11.66666667,3.333333333,0.666666667,0,2,5.666666667,21,6,81,1.8,6.108194,78,0,10,7,14,5,1,0,2,7,27,6,63,1.263625091,5.67038,18,0,0,0,7,0,0,0,2,5,9,6,72,0.063932898,0.0425958,800,0,22.22222222,10.88888889,10.88888889,5.555555556,0.222222222,0,0,0.888888889,72,0
0,5.302831802,62,39.91933521,52.66666667,1.233333333,6.268776667,37.33333333,0,3.333333333,0,4.666666667,1.333333333,0.666666667,0,2,1.333333333,10.66666667,5.333333333,82,1.8,7.41663,82,0,10,0,14,4,2,0,2,4,28,6,38,0.95,5.69485,15,0,0,0,0,0,0,0,2,0,2,5,430.2222222,0.160555556,0.658783637,997.5555556,0,22.22222222,0,43.55555556,3.555555556,0.888888889,0,0,3.555555556,150.2222222,0.222222222
0,5.28181692,140,31.52390554,42.5,1.3375,7.7347875,37.75,0,3.75,0,5.25,0,0,0,2,0,11,4.75,80,1.9,10.4375,74,0,10,0,14,0,0,0,2,0,26,6,20,1,6.11316,16,0,0,0,0,0,0,0,2,0,2,4,843.75,0.18984375,4.382792915,788.4375,0,23.4375,0,45.9375,0,0,0,0,0,135,0.9375
0,11.60495359,63,15.81908864,46.33333333,1.94,6.988540667,76,1,9,0,4.666666667,3.333333333,0.666666667,0,2,4.333333333,16.33333333,4.666666667,77,2.2,8.96702,81,3,10,0,14,5,1,0,2,5,23,6,31,1.81,5.999301,66,0,7,0,0,0,0,0,2,3,13,4,470.2222222,0.0338,1.957190236,50,2,2,0,43.55555556,5.555555556,0.222222222,0,0,0.888888889,22.22222222,0.888888889
0,6.869247883,1,18.67286839,34,2.433333333,9.59017,81,0,6.666666667,0,0,0.666666667,1.333333333,0.666666667,1.333333333,1.333333333,9.333333333,4,47,3.44,13.61805,101,0,10,0,0,2,4,1,2,2,11,5,8,1.93,7.57623,71,0,0,0,0,0,0,0,1,1,6,2,338,0.506688889,8.111908647,200,0,22.22222222,0,0,0.888888889,3.555555556,0.222222222,0.222222222,0.222222222,5.555555556,2
0,9.74128328,223,15.36222451,39.5,2.1225,7.29418,63,3.75,6.25,0,0,1,0.5,0.75,1.25,5.5,8,4.75,42,2.16,7.89943,84,5,10,0,0,4,2,1,2,6,14,5,32,2.01,7.09243,56,0,5,0,0,0,0,0,1,4,6,4,18.75,0.00421875,0.122109188,147,4.6875,4.6875,0,0,3,0.75,0.1875,0.1875,0.75,12,0.1875
0,18.0374714,221,16.89082764,73.75,1.95,8.262715,56.25,4.5,5.5,1.75,12.25,0,0,0,2,6.25,19.75,6,77,2.2,8.96702,66,9,7,7,14,0,0,0,2,16,23,6,64,1.2,6.1498,27,3,1,0,7,0,0,0,2,3,10,6,31.6875,0.1875,1.488136599,285.1875,6.75,6.75,9.1875,9.1875,0,0,0,0,31.6875,31.6875,0
0,10.87604554,123,16.56860195,46.75,2.095,7.699265,71.5,0,10,0,0,1.25,0.25,0,0.5,1.25,10.75,5,49,2.2,8.3369,79,0,10,0,0,5,1,0,2,5,13,5,46,1.78,5.78636,69,0,10,0,0,0,0,0,0,0,10,5,1.6875,0.033075,1.21973518,18.75,0,0,0,0,4.6875,0.1875,0,0.75,4.6875,1.6875,0
0,8.678025719,225,28.38931686,61,1.525,7.017125,54,4.5,5.5,0,7,1.5,1.5,0,2,6,16,5.5,71,2.05,8.60839,88,9,10,0,14,3,3,0,2,9,17,6,51,1,5.42586,20,0,1,0,0,0,0,0,2,3,15,5,100,0.275625,2.5321243,1156,20.25,20.25,0,49,2.25,2.25,0,0,9,1,0.25
0,10.27148984,36,18.03102181,47.66666667,2.15,8.427396667,75.33333333,0,10,0,0,1,1,0,0.666666667,1,11.66666667,5,51,2.2,8.60839,88,0,10,0,0,3,3,0,2,3,15,5,46,2.05,8.3369,69,0,10,0,0,0,0,0,0,0,10,5,5.555555556,0.005,0.016379293,80.22222222,0,0,0,0,2,2,0,0.888888889,2,5.555555556,0
0,8.604581795,191,22.23503298,49.66666667,1.818937515,7.258588333,62.16666667,0,8.333333333,1.166666667,1.166666667,0,0,0.833333333,1.166666667,2,10.66666667,5.166666667,63,1.93,7.57623,71,0,10,7,7,0,0,1,2,7,11,6,47,1.263625091,5.67038,18,0,0,0,0,0,0,0,1,1,9,5,35.55555556,0.061674378,0.504481142,390.1388889,0,13.88888889,6.805555556,6.805555556,0,0,0.138888889,0.138888889,5,0.555555556,0.138888889
0,3.707784713,136,13.27706826,13.66666667,3.196666667,13.86393,86,2.333333333,1,0,0,0.666666667,3.333333333,0,2,3,6.333333333,2.666666667,23,3.98,17.4228,102,7,3,0,0,1,5,0,2,7,7,4,9,1.63,6.74619,54,0,0,0,0,0,0,0,2,1,5,2,43.55555556,1.227222222,25.33111135,512,10.88888889,2,0,0,0.222222222,5.555555556,0,0,8,0.888888889,0.888888889
0,4.742426455,119,42.73629644,51.4,1.384,5.029378,50.6,0,6,0,0,3,0.6,0.4,1.6,3.4,8.2,5.4,55,1.78,5.78636,79,0,10,0,0,5,1,1,2,5,13,6,49,0.79,3.893905,8,0,0,0,0,0,0,0,1,1,1,5,8.64,0.235224,0.859532622,1209.84,0,24,0,0,6,0.24,0.24,0.24,3.84,34.56,0.24
0,5.002318535,176,31.52134497,40.75,2.5,10.245025,81.5,2.25,7.75,3.25,0.25,0.75,3.75,0,2,6.25,13.75,4.5,58,2.96,11.8138,98,9,10,13,1,1,5,0,2,22,17,6,35,1.12,5.5387,32,0,1,0,0,0,0,0,2,1,4,4,99.1875,0.6348,7.383165002,816.75,15.1875,15.1875,31.6875,0.1875,0.1875,4.6875,0,0,82.6875,31.6875,0.75
0,12.76033414,139,17.03569568,54.75,2.1,7.7797235,71.25,0,10,0,3.5,1.25,0.25,0,0.5,1.25,14.25,5.25,81,2.2,8.3369,78,0,10,0,14,5,1,0,2,5,27,6,46,1.8,6.108194,69,0,10,0,0,0,0,0,0,0,10,5,229.6875,0.03,0.931336956,15.1875,0,0,0,36.75,4.6875,0.1875,0,0.75,4.6875,54.1875,0.1875
0,3.999969395,65,27.56765025,28.8,2.968,12.06175,91.8,0.8,1.2,0,2.8,0.8,4,0,2,1.6,10,3.6,76,3.16,12.96763,99,4,6,0,14,1,5,0,2,4,22,6,17,2.2,8.43823,63,0,0,0,0,0,0,0,2,1,7,3,556.96,0.147456,3.282474298,207.36,2.56,5.76,0,31.36,0.16,4,0,0,1.44,36,1.44
0,6.971138769,12,16.74097817,31.42857143,2.275714286,8.846994286,81.85714286,0.857142857,9.142857143,0,0,1.142857143,2.285714286,0,2,2,13.42857143,4,34,2.55,9.75239,93,2,10,0,0,2,4,0,2,2,16,4,28,1.91,7.6398,67,0,8,0,0,0,0,0,2,2,10,4,8.816326531,0.100310204,1.092988533,165.5510204,0.979591837,0.979591837,0,0,0.979591837,3.918367347,0,0,0,8.816326531,0
0,5.246408175,119,27.06747037,37,1.555,5.472952,62.75,0,7.5,0,0,3.75,0.75,0.25,1.75,4,10,4.5,55,1.81,5.999301,81,0,10,0,0,5,1,1,2,5,13,6,31,0.79,3.893905,8,0,0,0,0,0,0,0,1,1,1,4,108,0.195075,0.831129809,999.1875,0,18.75,0,0,4.6875,0.1875,0.1875,0.1875,3,27,0.75
0,10.63162981,227,18.62678866,51,1.941208364,6.862726667,49.33333333,1.333333333,5.333333333,2.333333333,2.333333333,0,0,0.666666667,1.333333333,4.333333333,9,5.333333333,63,2.28,7.4589,65,2,8,7,7,0,0,1,2,7,9,6,45,1.263625091,5.67038,18,0,0,0,0,0,0,0,1,3,9,5,72,0.229559546,0.710845287,490.8888889,0.888888889,14.22222222,10.88888889,10.88888889,0,0,0.222222222,0.222222222,3.555555556,0,0.222222222
0,7.812657818,220,26.24436397,51.85714286,1.605714286,6.383471429,46.71428571,6,4,0,0,0,0,0.428571429,1.571428571,6.428571429,5.571428571,5.571428571,57,2.28,7.4589,65,9,8,0,0,0,0,1,2,9,9,6,45,1.1,5.5769,33,2,1,0,0,0,0,0,1,3,3,5,35.26530612,0.340995918,0.867409959,250.7755102,12,12,0,0,0,0,0.244897959,0.244897959,8.816326531,8.816326531,0.244897959
0,15.32090574,115,13.1109714,49,1.733333333,9.565861,69,4.666666667,2,0,9.333333333,0,0,0.333333333,1.666666667,5,13,4.333333333,73,2.2,13.598443,103,7,3,0,14,0,0,1,2,7,19,6,1,1.5,7.54957,52,0,0,0,0,0,0,0,1,1,1,1,1152,0.108888889,8.130858793,578,10.88888889,2,0,43.55555556,0,0,0.222222222,0.222222222,8,72,5.555555556
0,7.69182479,225,14.93941714,31.5,1.71375,9.106477875,73.5,0.625,9.375,0,0,0,0,0.125,1.875,0.75,11.25,4.125,42,2.16,9.394199,76,5,10,0,0,0,0,1,2,6,12,5,30,1.65,7.09243,56,0,5,0,0,0,0,0,1,0,6,4,15.75,0.028448438,0.57948412,43.75,2.734375,2.734375,0,0,0,0,0.109375,0.109375,3.9375,3.9375,0.109375
0,7.448140158,225,11.31799156,24.25,1.835,7.226292,70.25,1.5,6,0,0,1.25,0.25,0,2,2.75,8.25,3.75,28,1.91,7.6398,80,2,8,0,0,5,1,0,2,5,10,4,13,1.61,5.985768,67,0,0,0,0,0,0,0,2,2,3,3,42.1875,0.016875,0.512966598,31.6875,0.75,12,0,0,4.6875,0.1875,0,0,1.6875,9.1875,0.1875
0,10.00333826,221,19.0136943,48.75,1.925,7.6469,60,2.25,7.75,0,0,0,0,0,0.5,2.25,8.25,5.25,57,2.2,8.3369,69,9,10,0,0,0,0,0,2,9,10,6,46,1.1,5.5769,33,0,1,0,0,0,0,0,0,0,3,5,22.6875,0.226875,1.4283,243,15.1875,15.1875,0,0,0,0,0,0.75,15.1875,9.1875,0.1875
0,4.188942366,11,20.62117484,23.16666667,2.025,9.763875,79.5,1.5,0.166666667,1.166666667,1.166666667,2.5,2.5,0,2,5.166666667,5.833333333,3.5,64,2.19,10.48669,90,9,1,7,7,3,3,0,2,16,10,6,15,1.2,6.1498,27,0,0,0,0,0,0,0,2,3,5,3,333.4722222,0.136125,2.612307621,551.25,11.25,0.138888889,6.805555556,6.805555556,1.25,1.25,0,0,23.47222222,3.472222222,1.25
0,3.211095248,42,43.2400252,36.33333333,2.233333333,8.754543333,79.66666667,2,8,0,0,1.333333333,2.666666667,0.333333333,1.666666667,3.666666667,12.33333333,4.333333333,41,2.55,9.75239,93,6,10,0,0,2,4,1,2,7,16,5,34,1.6,6.75885,53,0,4,0,0,0,0,0,1,2,5,4,10.88888889,0.200555556,1.99139594,355.5555556,8,8,0,0,0.888888889,3.555555556,0.222222222,0.222222222,5.555555556,26.88888889,0.222222222
0,6.185587891,164,33.47070877,51.5,2.075,8.808995,90,0,10,0,0,2.5,3.5,0,2,2.5,15.5,5,52,2.1,9.0096,92,0,10,0,0,3,4,0,2,3,16,5,51,2.05,8.60839,88,0,10,0,0,2,3,0,2,2,15,5,0.25,0.000625,0.040242366,4,0,0,0,0,0.25,0.25,0,0,0.25,0.25,0
0,4.609480874,136,35.87610808,42.33333333,2.226666667,9.15467,71,3,7,0,0,0.666666667,3.333333333,0,2,3.666666667,12.33333333,4.666666667,53,2.66,10.45126,97,9,10,0,0,1,5,0,2,9,17,5,21,1.36,6.56149,19,0,1,0,0,0,0,0,2,1,3,4,227.5555556,0.375555556,3.362291256,1352,18,18,0,0,0.222222222,5.555555556,0,0,14.22222222,43.55555556,0.222222222
0,9.343472724,139,9.741535481,22.25,1.7275,9.23378,74.25,0.75,1.75,0,3.5,0,0,0,2,0.75,7.25,3,77,2.2,9.3227,77,3,7,0,14,0,0,0,2,3,23,6,4,1.57,8.96702,66,0,0,0,0,0,0,0,2,0,2,2,999.1875,0.07441875,0.023720299,22.6875,1.6875,9.1875,0,36.75,0,0,0,0,1.6875,82.6875,3
0,20.49932407,139,15.57499296,77,2.075,8.6851075,64.75,2.25,7.75,0,14,0,0,0.75,1.25,3,23,6,78,2.2,8.9588,68,6,9,0,14,0,0,1,2,6,24,6,74,1.7,7.86403,55,1,4,0,14,0,0,0,1,2,20,6,3,0.046875,0.224722754,31.6875,4.6875,4.6875,0,0,0,0,0.1875,0.1875,3,3,0
0,8.325881094,136,13.36720464,28,2.506339773,11.77412,72.33333333,0,0,0,4.666666667,2,2,0,2,2,8.666666667,3.333333333,70,3.04,14.5341,100,0,0,0,14,3,3,0,2,3,16,6,7,1.439019319,6.25416,17,0,0,0,0,0,0,0,2,0,5,2,882,0.569586476,15.2349792,1530.888889,0,0,0,43.55555556,2,2,0,0,2,26.88888889,3.555555556
0,2.538336963,139,30.05767252,20.5,1.1425,5.300897,28,0,2.5,0,0,1.25,0.25,0.75,1.25,2,4,3.5,49,1.78,5.78636,79,0,10,0,0,5,1,1,2,5,13,5,11,0.93,5.139076,11,0,0,0,0,0,0,0,1,1,1,3,270.75,0.13546875,0.078558108,867,0,18.75,0,0,4.6875,0.1875,0.1875,0.1875,3,27,0.75
0,6.32282568,225,23.65156642,38.75,1.5,8.030134,59,0,7.5,0,0,0,0,0.25,1.75,0.25,9.25,4.5,48,1.69,8.99382,75,0,10,0,0,0,0,1,2,1,12,5,11,0.93,5.139076,11,0,0,0,0,0,0,0,1,0,1,3,256.6875,0.1083,2.78607212,768,0,18.75,0,0,0,0,0.1875,0.1875,0.1875,22.6875,0.75
0,8.80121344,139,14.10534863,33.75,1.8075,8.91037425,73.25,0.5,9.5,0,0,0,0,0.25,1.75,0.75,11.25,4.25,45,2.28,9.394199,76,2,10,0,0,0,0,1,2,3,12,5,30,1.65,7.4589,65,0,8,0,0,0,0,0,1,0,9,4,42.1875,0.07441875,0.702259166,22.6875,0.75,0.75,0,0,0,0,0.1875,0.1875,1.6875,1.6875,0.1875
0,10.50640417,139,15.19810528,42,2.0625,8.60122475,70.75,0,10,0,0,0,0,0,0.5,0,10.5,4.75,46,2.2,9.394199,76,0,10,0,0,0,0,0,2,0,12,5,30,1.65,8.3369,69,0,10,0,0,0,0,0,0,0,10,4,48,0.05671875,0.20960272,9.1875,0,0,0,0,0,0,0,0.75,0,0.75,0.1875
0,6.041348109,187,29.75465071,45.5,1.66,7.61345,58.5,4.5,5.5,0,0,1,2,0,2,5.5,9.5,5,52,2.1,9.0096,92,9,10,0,0,2,4,0,2,9,16,5,39,1.22,6.2173,25,0,1,0,0,0,0,0,2,2,3,5,42.25,0.1936,1.949234823,1122.25,20.25,20.25,0,0,1,4,0,0,12.25,42.25,0
0,5.603850218,139,9.490168438,14,1.7275,8.83215,73.25,0.75,1.75,0,0,0,0,0.25,1.75,1,3.5,2.75,44,2.2,9.3227,77,3,7,0,0,0,0,1,2,4,8,5,4,1.57,7.3605,62,0,0,0,0,0,0,0,1,0,2,2,300,0.07441875,0.721917907,42.1875,1.6875,9.1875,0,0,0,0,0.1875,0.1875,3,6.75,1.6875
0,5.348413024,221,16.22075152,24,1.5675,7.46963975,57.25,6,4,0,0,0,0,0,2,6,6,4,30,1.65,9.394199,76,8,10,0,0,0,0,0,2,8,12,4,22,1.54,6.82812,51,0,2,0,0,0,0,0,2,0,4,4,12,0.00226875,1.234642769,117.1875,12,12,0,0,0,0,0,0,12,12,0
0,3.815305667,139,14.4649781,15.75,1.6225,6.1809535,74.25,1.25,1.25,0,0,3.75,0.75,0.25,1.75,5.25,3.75,3.25,24,1.66,6.76651,80,5,5,0,0,5,1,1,2,6,6,4,13,1.61,5.985768,57,0,0,0,0,0,0,0,1,5,3,3,22.6875,0.00046875,0.114292138,99.1875,4.6875,4.6875,0,0,4.6875,0.1875,0.1875,0.1875,0.1875,1.6875,0.1875
0,13.47656327,221,14.91409676,51.25,2.025,7.4077675,59.5,4,6,0,3.5,0,0,0.75,1.25,4.75,10.75,5.25,73,2.2,7.54957,62,7,7,0,14,0,0,1,2,7,19,6,44,1.5,7.3605,52,3,3,0,0,0,0,0,1,4,8,5,157.6875,0.091875,0.00670265,18.75,3,3,0,36.75,0,0,0.1875,0.1875,1.6875,22.6875,0.1875
0,3.488958888,166,15.25543652,14.2,1.312,5.6347518,39.6,0,4,0,0,2,0.4,0.6,1.4,2.6,5.8,2.8,31,1.81,5.999301,81,0,10,0,0,5,1,1,2,5,13,4,3,0.98,5.391719,12,0,0,0,0,0,0,0,1,1,1,2,188.16,0.165336,0.088597413,1142.64,0,24,0,0,6,0.24,0.24,0.24,3.84,34.56,0.96
0,3.954454258,12,17.05029191,19.42857143,2.185714286,8.819938571,78.14285714,2.142857143,2.142857143,0,0,1.142857143,2.285714286,0.428571429,1.571428571,3.714285714,6,3.428571429,24,2.58,10.36001,94,5,5,0,0,2,4,1,2,6,6,4,16,1.66,6.76651,57,0,0,0,0,0,0,0,1,2,6,3,15.67346939,0.207281633,3.162426673,335.2653061,6.12244898,6.12244898,0,0,0.979591837,3.918367347,0.244897959,0.244897959,3.918367347,0,0.244897959
0,2.361584798,1,12.83139786,8.75,3.845,16.4716125,101.75,0,0,0,0,1.25,4.75,0,2,1.25,6.75,2,9,3.98,17.4228,102,0,0,0,0,2,5,0,2,2,7,2,8,3.44,13.61805,101,0,0,0,0,1,4,0,2,1,6,2,0.1875,0.054675,2.71427298,0.1875,0,0,0,0,0.1875,0.1875,0,0,0.1875,0.1875,0
0,6.468902687,139,17.42126517,30.33333333,1.67,7.07749,57.66666667,5.333333333,4.666666667,0,0,0,0,0.333333333,1.666666667,5.666666667,6.333333333,4.333333333,47,1.93,7.57623,71,8,10,0,0,0,0,1,2,8,11,5,22,1.54,6.82812,51,0,2,0,0,0,0,0,1,1,4,4,138.8888889,0.0338,0.124370794,88.88888889,14.22222222,14.22222222,0,0,0,0,0.222222222,0.222222222,10.88888889,10.88888889,0.222222222
0,7.729112264,62,26.83938779,52.33333333,1.613333333,7.220043333,40,6,4,0,4.666666667,0,0,0.333333333,1.666666667,6.333333333,10.33333333,5.333333333,79,2.4,9.22553,70,9,10,0,14,0,0,1,2,9,25,6,39,1.22,6.2173,25,0,1,0,0,0,0,0,1,1,3,5,355.5555556,0.309422222,2.010988385,450,18,18,0,43.55555556,0,0,0.222222222,0.222222222,14.22222222,107.5555556,0.222222222
0,9.582370887,139,20.90452985,51.5,1.772651612,7.1481225,59.75,0,7.5,1.25,2.25,0,0,0.75,1.25,2,11,5.25,65,1.93,7.57623,71,0,10,5,9,0,0,1,2,5,11,6,47,1.300606449,5.8638,26,0,0,0,0,0,0,0,1,1,11,5,60.75,0.074275545,0.549828095,379.6875,0,18.75,4.6875,15.1875,0,0,0.1875,0.1875,3,0,0.1875
0,8.137116509,221,13.01317866,29.25,1.7075,9.01590175,73,0.75,9.25,0,0,0,0,0,2,0.75,11.25,4,30,1.88,9.394199,76,3,10,0,0,0,0,0,2,3,12,4,27,1.65,7.88101,64,0,7,0,0,0,0,0,2,0,9,4,1.6875,0.00991875,0.429326428,27,1.6875,1.6875,0,0,0,0,0,0,1.6875,1.6875,0
0,10.09207442,59,28.35811904,69.5,1.6625,9.2518375,59.25,0,7.5,0,10.5,0,0,0,2,0,20,5.75,80,1.9,10.4375,74,0,10,0,14,0,0,0,2,0,26,6,38,0.95,5.69485,15,0,0,0,0,0,0,0,2,0,2,5,330.75,0.16921875,4.217386692,652.6875,0,18.75,0,36.75,0,0,0,0,0,108,0.1875
0,4.278601414,62,39.16466216,42,1.226666667,6.191669333,37.66666667,0,0,0,0,1.333333333,0.666666667,0,2,1.333333333,2.666666667,5,56,1.9,8.15168,85,0,0,0,0,4,2,0,2,4,4,6,14,0.89,5.211664,14,0,0,0,0,0,0,0,2,0,2,3,392,0.226688889,1.920820907,1120.222222,0,0,0,0,3.555555556,0.888888889,0,0,3.555555556,0.888888889,2
0,15.78286005,227,18.81175385,72.33333333,1.88787503,7.86814,50,2,4.666666667,2.333333333,11.66666667,0,0,0,2,4.333333333,18.33333333,6,77,2.2,8.96702,66,3,7,7,14,0,0,0,2,7,23,6,63,1.263625091,5.67038,18,0,0,0,7,0,0,0,2,3,9,6,43.55555556,0.194843993,2.415074509,512,2,10.88888889,10.88888889,10.88888889,0,0,0,0,3.555555556,43.55555556,0
0.0001,3.348245334,12,22.38454987,20.75,1.88,9.28873,71.25,0,0,0,0,2.25,2.25,0,2,2.25,4.25,3.5,38,2.19,10.48669,90,0,0,0,0,3,3,0,2,3,5,5,15,0.95,5.69485,15,0,0,0,0,0,0,0,2,0,2,3,99.1875,0.2883,4.305324485,1054.6875,0,0,0,0,1.6875,1.6875,0,0,1.6875,1.6875,0.75
0.0049,2.717692062,2,20.3159984,16.25,1.8925,9.3933075,71.5,0,0,0,0,2.25,2.25,0,2,2.25,4.25,3.25,20,2.19,10.48669,90,0,0,0,0,3,3,0,2,3,5,4,15,1,6.11316,16,0,0,0,0,0,0,0,2,0,2,3,4.6875,0.26551875,3.586455874,1026.75,0,0,0,0,1.6875,1.6875,0,0,1.6875,1.6875,0.1875
0.0247,8.641104661,62,26.82260487,57.33333333,1.629346213,6.802583333,39.33333333,0,3.333333333,0,9.333333333,1.333333333,0.666666667,0,2,1.333333333,15.33333333,5.333333333,70,2.01,7.89943,84,0,10,0,14,4,2,0,2,4,16,6,32,1.439019319,6.25416,17,0,0,0,0,0,0,0,2,0,14,4,320.8888889,0.072448653,0.601536305,997.5555556,0,22.22222222,0,43.55555556,3.555555556,0.888888889,0,0,3.555555556,0.888888889,0.888888889
0.0268,8.721001096,204,19.84905565,44,2.185,9.583205,83.25,0.75,9.25,0,3.5,2.25,2.25,0,2,3,17,4.5,77,2.2,9.7886,89,3,10,0,14,3,3,0,2,3,23,6,33,2.18,8.96702,66,0,7,0,0,0,0,0,2,3,15,4,363,7.50E-05,0.126561318,99.1875,1.6875,1.6875,0,36.75,1.6875,1.6875,0,0,0,12,0.75
0.0343,3.611464826,14,13.79280928,14,3.206666667,13.87070333,87,1.666666667,1.666666667,0,0,0.666666667,3.333333333,0.333333333,1.666666667,2.666666667,6.666666667,2.666666667,24,3.98,17.4228,102,5,5,0,0,1,5,1,2,6,7,4,9,1.66,6.76651,57,0,0,0,0,0,0,0,1,1,6,2,50,1.196088889,25.23478146,450,5.555555556,5.555555556,0,0,0.222222222,5.555555556,0.222222222,0.222222222,5.555555556,0.222222222,0.888888889
0.0343,5.444927919,63,37.06522715,50,1.971666667,8.61365,84.83333333,1.333333333,8.666666667,0,0,1.666666667,3.333333333,0,2,3,14,5,52,2.1,9.0096,92,8,10,0,0,2,4,0,2,8,16,5,40,1.33,6.6339,49,0,2,0,0,0,0,0,2,2,4,5,20,0.082347222,0.783882013,256.8055556,8.888888889,8.888888889,0,0,0.555555556,2.222222222,0,0,5,20,0
0.0419,6.190810422,225,33.03342775,51,2.03,8.17676,87.5,0,10,0,0,3,3,0,2,3,15,5,52,2.1,9.0096,92,0,10,0,0,4,4,0,2,4,16,5,50,1.96,7.34392,83,0,10,0,0,2,2,0,2,2,14,5,1,0.0049,0.693622466,20.25,0,0,0,0,1,1,0,0,1,1,0
0.0537,8.931919439,204,25.91115926,57.5,2.0875,8.6980475,82.5,0.75,9.25,0,3.5,2.25,2.25,0,2,3,17,5.25,77,2.2,8.96702,88,3,10,0,14,3,3,0,2,3,23,6,51,2.05,8.60839,66,0,7,0,0,0,0,0,2,3,15,5,126.75,0.00421875,0.024115402,90.75,1.6875,1.6875,0,36.75,1.6875,1.6875,0,0,0,12,0.1875
0.0596,3.412530899,62,32.25609495,30,1.32,6.523413333,38.33333333,0,3.333333333,0,0,1.333333333,0.666666667,0,2,1.333333333,6,4.333333333,50,1.96,7.34392,83,0,10,0,0,4,2,0,2,4,14,5,20,1,6.11316,16,0,0,0,0,0,0,0,2,0,2,4,200,0.2048,0.336615595,997.5555556,0,22.22222222,0,0,3.555555556,0.888888889,0,0,3.555555556,32,0.222222222
